start_date,end_date,regime,regime_name,start_price,end_price,ret,duration_days
2012-08-14,2012-11-08,2,Regime 2,1403.9300537109375,1377.510009765625,-0.018818632648740397,60
2012-11-08,2012-11-09,0,Regime 0,1377.510009765625,1379.8499755859375,0.001698692425988746,2
2012-11-09,2012-11-13,2,Regime 2,1379.8499755859375,1374.530029296875,-0.003855452681950755,3
2012-11-13,2012-11-16,0,Regime 0,1374.530029296875,1359.8800048828125,-0.010658206151783034,4
2012-11-16,2013-04-17,2,Regime 2,1359.8800048828125,1552.010009765625,0.14128452818847737,103
2013-04-17,2013-04-19,0,Regime 0,1552.010009765625,1555.25,0.0020876091094697014,3
2013-04-19,2013-05-02,2,Regime 2,1555.25,1597.5899658203125,0.02722389700711303,10
2013-05-02,2013-05-03,1,Regime 1,1597.5899658203125,1614.4200439453125,0.010534666895180678,2
2013-05-03,2014-01-24,2,Regime 2,1614.4200439453125,1790.2900390625,0.1089369496970547,184
2014-01-24,2014-02-11,0,Regime 0,1790.2900390625,1819.75,0.01645541241626236,13
2014-02-11,2014-02-18,2,Regime 2,1819.75,1840.760009765625,0.011545547336516027,5
2014-02-18,2014-02-19,1,Regime 1,1840.760009765625,1828.75,-0.006524484290135191,2
2014-02-19,2014-02-20,0,Regime 0,1828.75,1839.780029296875,0.006031458262132583,2
2014-02-20,2014-02-21,1,Regime 1,1839.780029296875,1836.25,-0.0019187235651341172,2
2014-02-21,2014-02-24,2,Regime 2,1836.25,1847.6099853515625,0.00618651346579302,2
2014-02-24,2014-03-03,1,Regime 1,1847.6099853515625,1845.72998046875,-0.0010175334067892283,6
2014-03-03,2014-03-04,0,Regime 0,1845.72998046875,1873.9100341796875,0.01526770113133269,2
2014-03-04,2014-03-13,1,Regime 1,1873.9100341796875,1846.3399658203125,-0.014712589108603513,8
2014-03-13,2014-03-17,0,Regime 0,1846.3399658203125,1858.8299560546875,0.006764729391981694,3
2014-03-17,2014-03-26,1,Regime 1,1858.8299560546875,1852.56005859375,-0.003373034440571021,8
2014-03-26,2014-03-28,0,Regime 0,1852.56005859375,1857.6199951171875,0.0027313211790167546,3
2014-03-28,2014-04-07,1,Regime 1,1857.6199951171875,1845.0400390625,-0.006772082604490914,7
2014-04-07,2014-04-09,0,Regime 0,1845.0400390625,1872.1800537109375,0.014709715818540081,3
2014-04-09,2014-04-10,1,Regime 1,1872.1800537109375,1833.0799560546875,-0.020884795550912827,2
2014-04-10,2014-04-17,0,Regime 0,1833.0799560546875,1864.8499755859375,0.017331496875689023,6
2014-04-17,2014-04-25,1,Regime 1,1864.8499755859375,1863.4000244140625,-0.0007775162564588323,6
2014-04-25,2014-04-28,0,Regime 0,1863.4000244140625,1869.4300537109375,0.0032360358580392212,2
2014-04-28,2014-05-06,1,Regime 1,1869.4300537109375,1867.719970703125,-0.0009147616967095651,7
2014-05-06,2014-05-07,0,Regime 0,1867.719970703125,1878.2099609375,0.005616468420812426,2
2014-05-07,2014-07-31,1,Regime 1,1878.2099609375,1930.6700439453125,0.027930893829158032,60
2014-07-31,2014-08-12,0,Regime 0,1930.6700439453125,1933.75,0.0015952783150836591,9
2014-08-12,2014-09-25,1,Regime 1,1933.75,1965.989990234375,0.01667226385746612,32
2014-09-25,2014-09-26,0,Regime 0,1965.989990234375,1982.8499755859375,0.008575824615237426,2
2014-09-26,2014-09-29,1,Regime 1,1982.8499755859375,1977.800048828125,-0.002546802239196233,2
2014-09-29,2014-10-24,0,Regime 0,1977.800048828125,1964.5799560546875,-0.0066842413019813085,20
2014-10-24,2014-10-27,1,Regime 1,1964.5799560546875,1961.6300048828125,-0.0015015683952100956,2
2014-10-27,2014-10-28,0,Regime 0,1961.6300048828125,1985.050048828125,0.011939073060167393,2
2014-10-28,2014-12-10,1,Regime 1,1985.050048828125,2026.1400146484375,0.020699712757655586,31
2014-12-10,2014-12-18,0,Regime 0,2026.1400146484375,2061.22998046875,0.01731862831128228,7
2014-12-18,2014-12-31,1,Regime 1,2061.22998046875,2058.89990234375,-0.0011304309305990579,9
2014-12-31,2015-01-22,0,Regime 0,2058.89990234375,2063.14990234375,0.0020642091415721264,15
2015-01-22,2015-01-23,1,Regime 1,2063.14990234375,2051.820068359375,-0.005491522439307173,2
2015-01-23,2015-02-03,0,Regime 0,2051.820068359375,2050.030029296875,-0.0008724152230030757,8
2015-02-03,2015-02-04,1,Regime 1,2050.030029296875,2041.510009765625,-0.0041560462088314765,2
2015-02-04,2015-02-05,0,Regime 0,2041.510009765625,2062.52001953125,0.010291406686777416,2
2015-02-05,2015-03-23,1,Regime 1,2062.52001953125,2104.419921875,0.020314906981253156,32
2015-03-23,2015-08-20,2,Regime 2,2104.419921875,2035.72998046875,-0.032640796018053475,106
2015-08-20,2015-10-05,0,Regime 0,2035.72998046875,1987.050048828125,-0.02391276451576152,32
2015-10-05,2015-11-12,1,Regime 1,1987.050048828125,2045.969970703125,0.029651956632772425,29
2015-11-12,2015-11-16,2,Regime 2,2045.969970703125,2053.18994140625,0.003528874229099088,3
2015-11-16,2015-12-03,1,Regime 1,2053.18994140625,2049.6201171875,-0.001738672173849154,13
2015-12-03,2015-12-11,2,Regime 2,2049.6201171875,2012.3699951171875,-0.018174159083404806,7
2015-12-11,2015-12-14,0,Regime 0,2012.3699951171875,2021.93994140625,0.004755560017433602,2
2015-12-14,2015-12-24,2,Regime 2,2021.93994140625,2060.989990234375,0.019313159618858933,9
2015-12-24,2015-12-31,1,Regime 1,2060.989990234375,2043.93994140625,-0.008272747033665206,5
2015-12-31,2016-01-06,2,Regime 2,2043.93994140625,1990.260009765625,-0.026262969157348492,4
2016-01-06,2016-02-17,0,Regime 0,1990.260009765625,1926.8199462890625,-0.031875264118899405,29
2016-02-17,2016-02-18,1,Regime 1,1926.8199462890625,1917.8299560546875,-0.004665713707027619,2
2016-02-18,2016-02-19,0,Regime 0,1917.8299560546875,1917.780029296875,-2.6032942938902792e-05,2
2016-02-19,2016-02-23,1,Regime 1,1917.780029296875,1921.27001953125,0.0018198073715756102,3
2016-02-23,2016-02-24,0,Regime 0,1921.27001953125,1929.800048828125,0.004439786812972857,2
2016-02-24,2016-06-27,1,Regime 1,1929.800048828125,2000.5400390625,0.03665664236941657,87
2016-06-27,2016-06-28,0,Regime 0,2000.5400390625,2036.0899658203125,0.01777016508725926,2
2016-06-28,2016-09-08,1,Regime 1,2036.0899658203125,2181.300048828125,0.07131810747336464,51
2016-09-08,2017-03-21,2,Regime 2,2181.300048828125,2344.02001953125,0.07459770185699321,134
2017-03-21,2017-03-22,0,Regime 0,2344.02001953125,2348.449951171875,0.0018898864360001877,2
2017-03-22,2017-03-23,2,Regime 2,2348.449951171875,2345.9599609375,-0.001060269661328106,2
2017-03-23,2017-03-28,0,Regime 0,2345.9599609375,2358.570068359375,0.00537524409275747,4
2017-03-28,2017-04-13,2,Regime 2,2358.570068359375,2328.949951171875,-0.012558506353005594,13
2017-04-13,2017-04-17,0,Regime 0,2328.949951171875,2349.010009765625,0.008613348940219367,2
2017-04-17,2017-04-18,2,Regime 2,2349.010009765625,2342.18994140625,-0.0029033798625895946,2
2017-04-18,2017-04-20,0,Regime 0,2342.18994140625,2355.840087890625,0.0058279417237099285,3
2017-04-20,2017-05-17,2,Regime 2,2355.840087890625,2357.030029296875,0.0005051027921489926,20
2017-05-17,2017-05-19,0,Regime 0,2357.030029296875,2381.72998046875,0.010479268768265548,3
2017-05-19,2017-06-19,2,Regime 2,2381.72998046875,2453.4599609375,0.030116755911445914,21
2017-06-19,2017-06-20,1,Regime 1,2453.4599609375,2437.030029296875,-0.0066966373620162,2
2017-06-20,2017-06-27,2,Regime 2,2437.030029296875,2419.3798828125,-0.007242482149252494,6
2017-06-27,2017-06-28,0,Regime 0,2419.3798828125,2440.68994140625,0.008808066374833778,2
2017-06-28,2017-07-06,2,Regime 2,2440.68994140625,2409.75,-0.012676719349457133,6
2017-07-06,2017-07-07,0,Regime 0,2409.75,2425.179931640625,0.006403125486305727,2
2017-07-07,2017-08-10,2,Regime 2,2425.179931640625,2438.2099609375,0.005372809302466974,25
2017-08-10,2017-08-14,0,Regime 0,2438.2099609375,2465.840087890625,0.011332136032493834,3
2017-08-14,2017-08-17,2,Regime 2,2465.840087890625,2430.010009765625,-0.014530576536960438,4
2017-08-17,2017-08-31,0,Regime 0,2430.010009765625,2471.64990234375,0.017135687676505196,11
2017-08-31,2017-09-05,1,Regime 1,2471.64990234375,2457.85009765625,-0.0055832359892128425,3
2017-09-05,2017-09-11,0,Regime 0,2457.85009765625,2488.110107421875,0.012311576606921726,5
2017-09-11,2017-12-29,1,Regime 1,2488.110107421875,2673.610107421875,0.07455457837121648,78
