regime,regime_name,mean_ret_d,median_ret_d,vol_d,sharpe_d,max_drawdown,days,segments
0,Regime 0,0.0006486393586749528,0.0005681448885164198,0.012838079618735536,0.05052464059565004,-0.32794302226013705,2042,133
1,Regime 1,0.0006637712206213484,0.0010015590452223666,0.015116417322682468,0.043910617605492225,-0.5265104411729512,1721,168
2,Regime 2,0.005234151985343213,-0.001897113710413123,0.06565641559692399,0.07972034321027469,-0.49257076370007524,246,52
