start_date,end_date,regime,regime_name,start_price,end_price,ret,duration_days
2010-02-05,2010-03-08,1,Regime 1,1066.18994140625,1138.5,0.06782099116258467,21
2010-03-08,2010-04-07,0,Regime 0,1138.5,1182.449951171875,0.03860338267182706,22
2010-04-07,2010-05-06,2,Regime 2,1182.449951171875,1128.1500244140625,-0.045921543405704535,22
2010-05-06,2010-06-07,1,Regime 1,1128.1500244140625,1050.469970703125,-0.06885613795140666,22
2010-06-07,2010-06-21,2,Regime 2,1050.469970703125,1113.199951171875,0.05971611013950451,11
2010-06-21,2010-06-22,0,Regime 0,1113.199951171875,1095.31005859375,-0.016070691127224812,2
2010-06-22,2010-07-07,2,Regime 2,1095.31005859375,1060.27001953125,-0.03199097715535204,11
2010-07-07,2010-07-08,1,Regime 1,1060.27001953125,1070.25,0.00941267817151159,2
2010-07-08,2010-07-15,0,Regime 0,1070.25,1096.47998046875,0.024508274205792935,6
2010-07-15,2010-07-16,1,Regime 1,1096.47998046875,1064.8800048828125,-0.028819473359129044,2
2010-07-16,2010-07-19,2,Regime 2,1064.8800048828125,1071.25,0.005981890060832162,2
2010-07-19,2010-08-05,0,Regime 0,1071.25,1125.81005859375,0.05093120988914812,14
2010-08-05,2010-10-05,2,Regime 2,1125.81005859375,1160.75,0.031035378605422492,43
2010-10-05,2010-11-03,0,Regime 0,1160.75,1197.9599609375,0.03205682613611893,22
2010-11-03,2011-01-04,1,Regime 1,1197.9599609375,1270.199951171875,0.0603025080887023,43
2011-01-04,2011-02-03,2,Regime 2,1270.199951171875,1307.0999755859375,0.029050563558925324,22
2011-02-03,2011-03-07,1,Regime 1,1307.0999755859375,1310.1300048828125,0.0023181312473949944,22
2011-03-07,2011-04-05,2,Regime 2,1310.1300048828125,1332.6300048828125,0.017173868178076424,22
2011-04-05,2011-05-05,1,Regime 1,1332.6300048828125,1335.0999755859375,0.0018534557184477496,22
2011-05-05,2011-08-04,2,Regime 2,1335.0999755859375,1200.0699462890625,-0.10113851529179618,64
2011-08-04,2011-09-02,0,Regime 0,1200.0699462890625,1173.969970703125,-0.021748711953537003,22
2011-09-02,2011-10-04,1,Regime 1,1173.969970703125,1123.949951171875,-0.04260758007403842,22
2011-10-04,2011-11-02,2,Regime 2,1123.949951171875,1237.9000244140625,0.10138358307091755,22
2011-11-02,2011-12-02,1,Regime 1,1237.9000244140625,1244.280029296875,0.005153893494615813,22
2011-12-02,2012-01-04,2,Regime 2,1244.280029296875,1277.300048828125,0.02653745037594879,22
2012-01-04,2012-01-30,1,Regime 1,1277.300048828125,1313.010009765625,0.027957378511229702,18
2012-01-30,2012-02-01,0,Regime 0,1313.010009765625,1324.0899658203125,0.008438592221140295,3
2012-02-01,2012-02-02,1,Regime 1,1324.0899658203125,1325.5400390625,0.0010951470667548424,2
2012-02-02,2012-03-06,0,Regime 0,1325.5400390625,1343.3599853515625,0.013443536795513022,23
2012-03-06,2012-03-14,2,Regime 2,1343.3599853515625,1394.280029296875,0.03790498786666374,7
2012-03-14,2012-04-04,0,Regime 0,1394.280029296875,1398.9599609375,0.0033565220345190827,16
2012-04-04,2012-05-04,2,Regime 2,1398.9599609375,1369.0999755859375,-0.021344417413885153,22
2012-05-04,2012-06-05,0,Regime 0,1369.0999755859375,1285.5,-0.061061994797099395,22
2012-06-05,2012-07-05,2,Regime 2,1285.5,1367.5799560546875,0.0638506075882439,22
